date,plant_id,product_id,product_type,grade,thickness_mm,length_mm,price_per_ton,promotion,stock_ton,weekday,month,holiday,sales_ton,prev_day_sales_ton,rolling_7d_mean_ton,rolling_30d_mean_ton
2024-03-13,1,18,pipe,B,3.0,6000,882.68,0,158.25,2,3,0,7.609,8.179,7.6814285714285715,7.165066666666666
2024-03-14,1,18,pipe,B,3.0,6000,871.91,0,172.57,3,3,0,8.177,7.609,7.778142857142858,7.1611
2024-03-15,1,18,pipe,B,3.0,6000,861.83,0,80.05,4,3,0,8.139,8.177,6.892714285714285,6.9983
2024-03-16,1,18,pipe,B,3.0,6000,772.36,1,298.27,5,3,0,8.611,8.139,7.544142857142857,7.033266666666666
2024-03-17,1,18,pipe,B,3.0,6000,859.58,0,63.88,6,3,0,4.557,8.611,7.577,6.935366666666667
2024-03-18,1,18,pipe,B,3.0,6000,868.82,0,159.35,0,3,0,7.756,4.557,7.5754285714285725,7.046833333333334
2024-03-19,1,18,pipe,B,3.0,6000,887.83,0,256.26,1,3,0,7.575,7.756,7.489142857142857,7.1518999999999995
2024-03-20,1,18,pipe,B,3.0,6000,880.19,0,179.22,2,3,0,7.723,7.575,7.505428571428571,7.167633333333333
2024-03-21,1,18,pipe,B,3.0,6000,900.08,0,187.43,3,3,0,7.609,7.723,7.424285714285714,7.169466666666667
2024-03-22,1,18,pipe,B,3.0,6000,876.84,0,162.78,4,3,0,8.104,7.609,7.4192857142857145,7.196833333333333
2024-03-23,1,18,pipe,B,3.0,6000,881.66,0,215.62,5,3,0,5.171,8.104,6.9278571428571425,7.1259
2024-03-24,1,18,pipe,B,3.0,6000,868.22,0,237.88,6,3,0,5.0,5.171,6.991142857142857,7.053133333333333
2024-03-25,1,18,pipe,B,3.0,6000,858.63,0,139.97,0,3,0,8.342,5.0,7.074857142857143,7.1679
2024-03-26,1,18,pipe,B,3.0,6000,868.9,0,195.66,1,3,0,7.914,8.342,7.123285714285714,7.278633333333333
2024-03-27,1,18,pipe,B,3.0,6000,862.38,0,314.08,2,3,0,7.967,7.914,7.158142857142857,7.296366666666667
2024-03-28,1,18,pipe,B,3.0,6000,888.19,0,185.33,3,3,0,8.12,7.967,7.231142857142856,7.325866666666667
2024-03-29,1,18,pipe,B,3.0,6000,883.28,0,230.95,4,3,0,8.39,8.12,7.271999999999999,7.348299999999999
2024-03-30,1,18,pipe,B,3.0,6000,873.52,0,184.89,5,3,0,4.799,8.39,7.218857142857144,7.258733333333334
2024-03-31,1,18,pipe,B,3.0,6000,879.71,0,165.3,6,3,0,4.909,4.799,7.205857142857143,7.164833333333333
2024-04-01,1,18,pipe,B,3.0,6000,897.85,0,168.8,0,4,0,7.328,4.909,7.061,7.248433333333334
2024-04-02,1,18,pipe,B,3.0,6000,874.11,0,119.52,1,4,0,8.514,7.328,7.146714285714286,7.391900000000001
2024-04-03,1,18,pipe,B,3.0,6000,878.54,0,218.42,2,4,0,7.524,8.514,7.083428571428572,7.386066666666667
2024-04-04,1,18,pipe,B,3.0,6000,897.53,0,190.09,3,4,0,7.866,7.524,7.047142857142857,7.404
2024-04-05,1,18,pipe,B,3.0,6000,891.02,0,244.43,4,4,0,7.465,7.866,6.914999999999999,7.377666666666666
2024-04-06,1,18,pipe,B,3.0,6000,883.16,0,181.21,5,4,0,4.892,7.465,6.928285714285714,7.290733333333333
2024-04-07,1,18,pipe,B,3.0,6000,867.26,0,220.69,6,4,0,4.806,4.892,6.913571428571428,6.973033333333333
2024-04-08,1,18,pipe,B,3.0,6000,892.31,0,227.52,0,4,0,8.095,4.806,7.023142857142858,7.107833333333334
2024-04-09,1,18,pipe,B,3.0,6000,887.62,0,236.05,1,4,0,7.904,8.095,6.936,7.227066666666667
2024-04-10,1,18,pipe,B,3.0,6000,871.89,0,148.52,2,4,0,7.912,7.904,6.991428571428571,7.2318999999999996
2024-04-11,1,18,pipe,B,3.0,6000,874.85,0,199.09,3,4,0,7.828,7.912,6.986,7.220200000000001
2024-04-12,1,18,pipe,B,3.0,6000,880.55,0,198.04,4,4,0,8.077,7.828,7.073428571428572,7.2358
2024-04-13,1,18,pipe,B,3.0,6000,772.56,1,236.53,5,4,0,8.413,8.077,7.576428571428571,7.243666666666667
2024-04-14,1,18,pipe,B,3.0,6000,890.82,0,267.41,6,4,0,4.546,8.413,7.5392857142857155,7.123900000000001
2024-04-15,1,18,pipe,B,3.0,6000,860.95,0,121.36,0,4,0,7.912,4.546,7.513142857142858,7.1006
2024-04-16,1,18,pipe,B,3.0,6000,884.68,0,170.62,1,4,0,8.232,7.912,7.5600000000000005,7.2231
2024-04-17,1,18,pipe,B,3.0,6000,860.2,0,209.53,2,4,0,8.695,8.232,7.671857142857143,7.2544
2024-04-18,1,18,pipe,B,3.0,6000,896.56,0,321.77,3,4,0,7.632,8.695,7.643857142857143,7.2563
2024-04-19,1,18,pipe,B,3.0,6000,880.19,0,178.96,4,4,0,8.321,7.632,7.678714285714285,7.276233333333334
2024-04-20,1,18,pipe,B,3.0,6000,893.84,0,195.22,5,4,0,4.803,8.321,7.162999999999999,7.1827
2024-04-21,1,18,pipe,B,3.0,6000,875.9,0,183.19,6,4,0,4.799,4.803,7.199142857142857,7.072533333333333
2024-04-22,1,18,pipe,B,3.0,6000,863.89,0,209.18,0,4,0,8.04,4.799,7.217428571428571,7.168166666666667
2024-04-23,1,18,pipe,B,3.0,6000,899.09,0,231.84,1,4,0,7.872,8.04,7.1659999999999995,7.2639000000000005
2024-04-24,1,18,pipe,B,3.0,6000,864.36,0,252.83,2,4,0,8.011,7.872,7.068285714285714,7.252866666666666
2024-04-25,1,18,pipe,B,3.0,6000,898.26,0,180.15,3,4,0,8.06,8.011,7.129428571428571,7.257733333333333
2024-04-26,1,18,pipe,B,3.0,6000,863.8,0,191.94,4,4,0,7.862,8.06,7.0638571428571435,7.254233333333333
2024-04-27,1,18,pipe,B,3.0,6000,880.61,0,104.37,5,4,0,4.552,7.862,7.028,7.1353
2024-04-28,1,18,pipe,B,3.0,6000,900.65,0,205.97,6,4,0,4.98,4.552,7.053857142857142,7.021633333333333
2024-04-29,1,18,pipe,B,3.0,6000,900.77,0,125.31,0,4,0,7.769,4.98,7.015142857142856,7.120633333333333
2024-04-30,1,18,pipe,B,3.0,6000,863.91,0,261.39,1,4,0,8.044,7.769,7.039714285714285,7.225133333333334
2024-05-01,1,18,pipe,B,3.0,6000,874.1,0,210.07,2,5,0,7.536,8.044,6.971857142857144,7.232066666666666
2024-05-02,1,18,pipe,B,3.0,6000,886.46,0,119.32,3,5,0,7.919,7.536,6.951714285714286,7.212233333333333
2024-05-03,1,18,pipe,B,3.0,6000,896.04,0,132.77,4,5,0,7.306,7.919,6.872285714285714,7.2049666666666665
2024-05-04,1,18,pipe,B,3.0,6000,873.8,0,154.33,5,5,0,4.683,7.306,6.890999999999999,7.098866666666667
2024-05-05,1,18,pipe,B,3.0,6000,893.5,0,220.56,6,5,0,4.486,4.683,6.820428571428572,6.9995666666666665
2024-05-06,1,18,pipe,B,3.0,6000,873.35,0,241.37,0,5,0,7.493,4.486,6.781000000000001,7.086266666666666
2024-05-07,1,18,pipe,B,3.0,6000,897.89,0,225.63,1,5,0,7.031,7.493,6.636285714285714,7.160433333333333
2024-05-08,1,18,pipe,B,3.0,6000,864.78,0,145.62,2,5,0,8.015,7.031,6.704714285714286,7.157766666666666
2024-05-09,1,18,pipe,B,3.0,6000,858.14,0,250.98,3,5,0,8.842,8.015,6.836571428571429,7.189033333333333
2024-05-10,1,18,pipe,B,3.0,6000,887.5,0,296.56,4,5,0,7.903,8.842,6.921857142857142,7.188733333333333
2024-05-11,1,18,pipe,B,3.0,6000,888.92,0,240.82,5,5,0,4.532,7.903,6.900285714285714,7.078866666666666
2024-05-12,1,18,pipe,B,3.0,6000,889.13,0,220.82,6,5,0,4.531,4.532,6.906714285714286,6.960666666666667
2024-05-13,1,18,pipe,B,3.0,6000,869.12,0,269.43,0,5,0,7.985,4.531,6.976999999999999,6.9464
2024-05-14,1,18,pipe,B,3.0,6000,896.0,0,178.74,1,5,0,7.06,7.985,6.981142857142856,7.030199999999999
2024-05-15,1,18,pipe,B,3.0,6000,888.63,0,144.65,2,5,0,7.161,7.06,6.8591428571428565,7.005166666666667
2024-05-16,1,18,pipe,B,3.0,6000,896.36,0,150.5,3,5,0,6.875,7.161,6.578142857142857,6.959933333333334
2024-05-17,1,18,pipe,B,3.0,6000,898.64,0,176.89,4,5,0,7.348,6.875,6.498857142857142,6.915033333333333
2024-05-18,1,18,pipe,B,3.0,6000,876.34,0,170.58,5,5,0,4.749,7.348,6.529857142857142,6.818933333333334
2024-05-19,1,18,pipe,B,3.0,6000,890.89,0,251.64,6,5,0,4.658,4.749,6.548,6.696833333333332
2024-05-20,1,18,pipe,B,3.0,6000,870.72,0,256.22,0,5,0,7.552,4.658,6.486142857142857,6.788466666666666
2024-05-21,1,18,pipe,B,3.0,6000,879.85,0,137.15,1,5,0,7.851,7.552,6.599142857142858,6.890200000000001
2024-05-22,1,18,pipe,B,3.0,6000,890.7,0,173.28,2,5,0,7.686,7.851,6.674142857142857,6.878399999999999
2024-05-23,1,18,pipe,B,3.0,6000,889.55,0,207.01,3,5,0,7.963,7.686,6.829571428571429,6.881433333333334
2024-05-24,1,18,pipe,B,3.0,6000,886.09,0,130.43,4,5,0,7.513,7.963,6.853142857142857,6.864833333333334
2024-05-25,1,18,pipe,B,3.0,6000,891.13,0,227.26,5,5,0,4.476,7.513,6.814142857142857,6.745366666666667
2024-05-26,1,18,pipe,B,3.0,6000,868.68,0,240.2,6,5,0,4.374,4.476,6.773571428571429,6.6291
2024-05-27,1,18,pipe,B,3.0,6000,868.4,0,214.28,0,5,0,8.209,4.374,6.867428571428571,6.751
2024-05-28,1,18,pipe,B,3.0,6000,894.51,0,201.68,1,5,0,6.826,8.209,6.720999999999999,6.8125333333333336
2024-05-29,1,18,pipe,B,3.0,6000,894.27,0,192.01,2,5,0,6.864,6.826,6.603571428571429,6.782366666666666
2024-05-30,1,18,pipe,B,3.0,6000,898.69,0,203.97,3,5,0,7.413,6.864,6.5249999999999995,6.761333333333334
2024-05-31,1,18,pipe,B,3.0,6000,894.63,0,226.93,4,5,0,7.282,7.413,6.492,6.752866666666667
2024-06-01,1,18,pipe,B,3.0,6000,893.76,0,283.6,5,6,0,3.958,7.282,6.418,6.620833333333334
2024-06-02,1,18,pipe,B,3.0,6000,871.5,0,225.87,6,6,0,4.382,3.958,6.419142857142857,6.523366666666666
2024-06-03,1,18,pipe,B,3.0,6000,863.5,0,307.87,0,6,0,7.59,4.382,6.3307142857142855,6.620266666666667
2024-06-04,1,18,pipe,B,3.0,6000,859.79,0,273.75,1,6,0,7.109,7.59,6.371142857142857,6.7077
2024-06-05,1,18,pipe,B,3.0,6000,889.14,0,234.6,2,6,0,6.981,7.109,6.3878571428571425,6.690633333333334
2024-06-06,1,18,pipe,B,3.0,6000,893.66,0,204.41,3,6,0,6.847,6.981,6.307,6.6845
2024-06-07,1,18,pipe,B,3.0,6000,876.13,0,166.34,4,6,0,7.167,6.847,6.290571428571428,6.656233333333333
2024-06-08,1,18,pipe,B,3.0,6000,860.1,0,166.21,5,6,0,4.561,7.167,6.376714285714286,6.513533333333333
2024-06-09,1,18,pipe,B,3.0,6000,886.08,0,227.46,6,6,0,4.215,4.561,6.352857142857142,6.3906
2024-06-10,1,18,pipe,B,3.0,6000,858.68,0,113.83,0,6,0,7.688,4.215,6.3668571428571425,6.4958
2024-06-11,1,18,pipe,B,3.0,6000,878.06,0,258.38,1,6,0,7.078,7.688,6.362428571428572,6.580699999999999
2024-06-12,1,18,pipe,B,3.0,6000,879.2,0,287.84,2,6,0,6.833,7.078,6.341285714285715,6.5423
2024-06-13,1,18,pipe,B,3.0,6000,880.5,0,223.05,3,6,0,7.046,6.833,6.369714285714286,6.541833333333333
2024-06-14,1,18,pipe,B,3.0,6000,864.12,0,275.2,4,6,0,7.283,7.046,6.386285714285714,6.5459000000000005
2024-06-15,1,18,pipe,B,3.0,6000,872.95,0,126.17,5,6,0,3.865,7.283,6.286857142857143,6.445566666666667
2024-06-16,1,18,pipe,B,3.0,6000,782.58,1,126.33,6,6,0,7.762,3.865,6.79357142857143,6.459366666666667
2024-06-17,1,18,pipe,B,3.0,6000,870.85,0,240.55,0,6,0,6.863,7.762,6.675714285714286,6.529833333333333
2024-06-18,1,18,pipe,B,3.0,6000,884.71,0,170.88,1,6,0,7.278,6.863,6.704285714285715,6.617166666666667
2024-06-19,1,18,pipe,B,3.0,6000,883.8,0,241.29,2,6,0,6.687,7.278,6.683428571428571,6.588333333333334
2024-06-20,1,18,pipe,B,3.0,6000,886.68,0,265.47,3,6,0,6.913,6.687,6.664428571428572,6.557066666666667
2024-06-21,1,18,pipe,B,3.0,6000,860.33,0,235.62,4,6,0,7.081,6.913,6.635571428571429,6.536900000000001
2024-06-22,1,18,pipe,B,3.0,6000,879.86,0,210.93,5,6,0,3.751,7.081,6.619285714285715,6.3965
2024-06-23,1,18,pipe,B,3.0,6000,893.62,0,172.79,6,6,0,3.671,3.751,6.034857142857144,6.268433333333333
2024-06-24,1,18,pipe,B,3.0,6000,883.06,0,197.36,0,6,0,6.731,3.671,6.015999999999999,6.3435999999999995
2024-06-25,1,18,pipe,B,3.0,6000,900.0,0,148.77,1,6,0,6.461,6.731,5.899285714285715,6.413166666666666
2024-06-26,1,18,pipe,B,3.0,6000,897.76,0,170.47,2,6,0,6.883,6.461,5.9272857142857145,6.368966666666666
2024-06-27,1,18,pipe,B,3.0,6000,861.95,0,256.84,3,6,0,6.673,6.883,5.893,6.363866666666667
2024-06-28,1,18,pipe,B,3.0,6000,877.71,0,209.68,4,6,0,6.75,6.673,5.845714285714286,6.3600666666666665
2024-06-29,1,18,pipe,B,3.0,6000,861.52,0,223.45,5,6,0,3.424,6.75,5.7989999999999995,6.227100000000001
2024-06-30,1,18,pipe,B,3.0,6000,891.44,0,198.68,6,6,0,3.703,3.424,5.803571428571429,6.1078
2024-07-01,1,18,pipe,B,3.0,6000,890.29,0,263.5,0,7,0,6.718,3.703,5.801714285714286,6.1998
2024-07-02,1,18,pipe,B,3.0,6000,879.67,0,224.81,1,7,0,6.81,6.718,5.851571428571428,6.280733333333333
2024-07-03,1,18,pipe,B,3.0,6000,866.36,0,176.0,2,7,0,6.209,6.81,5.755285714285714,6.2347
2024-07-04,1,18,pipe,B,3.0,6000,868.37,0,276.16,3,7,0,6.398,6.209,5.716,6.211
2024-07-05,1,18,pipe,B,3.0,6000,862.18,0,201.84,4,7,0,6.838,6.398,5.728571428571429,6.206233333333333
2024-07-06,1,18,pipe,B,3.0,6000,899.65,0,206.84,5,7,0,3.407,6.838,5.7261428571428565,6.091566666666667
2024-07-07,1,18,pipe,B,3.0,6000,874.79,0,223.57,6,7,0,4.015,3.407,5.770714285714285,5.9865
2024-07-08,1,18,pipe,B,3.0,6000,867.91,0,146.28,0,7,0,6.074,4.015,5.678714285714285,6.036933333333334
2024-07-09,1,18,pipe,B,3.0,6000,867.46,0,209.24,1,7,0,6.924,6.074,5.694999999999999,6.127233333333334
2024-07-10,1,18,pipe,B,3.0,6000,898.62,0,168.68,2,7,0,6.566,6.924,5.746,6.089833333333333
2024-07-11,1,18,pipe,B,3.0,6000,883.42,0,143.04,3,7,0,6.724,6.566,5.792571428571429,6.078033333333334
2024-07-12,1,18,pipe,B,3.0,6000,868.44,0,197.05,4,7,0,6.294,6.724,5.714857142857142,6.060066666666667
2024-07-13,1,18,pipe,B,3.0,6000,857.45,0,221.46,5,7,0,4.256,6.294,5.836142857142858,5.967066666666666
2024-07-14,1,18,pipe,B,3.0,6000,899.64,0,258.98,6,7,0,3.797,4.256,5.805,5.850866666666667
2024-07-15,1,18,pipe,B,3.0,6000,862.94,0,155.79,0,7,0,6.279,3.797,5.8342857142857145,5.931333333333333
2024-07-16,1,18,pipe,B,3.0,6000,891.48,0,177.25,1,7,0,5.87,6.279,5.683714285714286,5.868266666666667
2024-07-17,1,18,pipe,B,3.0,6000,869.26,0,253.74,2,7,0,6.211,5.87,5.633,5.8465333333333325
2024-07-18,1,18,pipe,B,3.0,6000,892.37,0,209.47,3,7,0,5.899,6.211,5.515142857142856,5.800566666666667
2024-07-19,1,18,pipe,B,3.0,6000,860.81,0,209.81,4,7,0,7.211,5.899,5.6461428571428565,5.818033333333333
2024-07-20,1,18,pipe,B,3.0,6000,861.75,0,140.62,5,7,0,4.229,7.211,5.642285714285714,5.728566666666667
2024-07-21,1,18,pipe,B,3.0,6000,888.73,0,192.14,6,7,0,3.811,4.229,5.644285714285715,5.619566666666667
2024-07-22,1,18,pipe,B,3.0,6000,899.19,0,203.36,0,7,0,5.717,3.811,5.564,5.6851
2024-07-23,1,18,pipe,B,3.0,6000,786.23,1,151.67,1,7,0,10.729,5.717,6.2581428571428575,5.920366666666666
2024-07-24,1,18,pipe,B,3.0,6000,891.86,0,283.42,2,7,0,5.753,10.729,6.1927142857142865,5.887766666666666
2024-07-25,1,18,pipe,B,3.0,6000,896.14,0,214.98,3,7,0,6.028,5.753,6.211142857142858,5.873333333333334
2024-07-26,1,18,pipe,B,3.0,6000,889.23,0,359.86,4,7,0,7.006,6.028,6.181857142857142,5.877433333333333
2024-07-27,1,18,pipe,B,3.0,6000,755.63,1,217.96,5,7,0,7.42,7.006,6.637714285714286,5.902333333333333
2024-07-28,1,18,pipe,B,3.0,6000,898.88,0,156.92,6,7,0,3.515,7.42,6.595428571428571,5.7945
2024-07-29,1,18,pipe,B,3.0,6000,861.71,0,226.29,0,7,0,7.044,3.515,6.784999999999999,5.915166666666666
2024-07-30,1,18,pipe,B,3.0,6000,872.69,0,179.33,1,7,0,6.036,7.044,6.114571428571429,5.992933333333332
2024-07-31,1,18,pipe,B,3.0,6000,878.26,0,101.95,2,7,0,6.255,6.036,6.186285714285714,5.9775
2024-08-01,1,18,pipe,B,3.0,6000,901.06,0,256.3,3,8,0,5.389,6.255,6.095,5.930133333333333
2024-08-02,1,18,pipe,B,3.0,6000,889.82,0,298.14,4,8,0,5.413,5.389,5.867428571428571,5.9036
2024-08-03,1,18,pipe,B,3.0,6000,894.6,0,193.02,5,8,0,3.351,5.413,5.286142857142857,5.802033333333333
2024-08-04,1,18,pipe,B,3.0,6000,894.89,0,129.7,6,8,0,3.542,3.351,5.289999999999999,5.692166666666667
2024-08-05,1,18,pipe,B,3.0,6000,883.42,0,217.42,0,8,0,5.383,3.542,5.052714285714286,5.758033333333333
2024-08-06,1,18,pipe,B,3.0,6000,887.11,0,226.81,1,8,0,5.869,5.383,5.0288571428571425,5.819833333333333
2024-08-07,1,18,pipe,B,3.0,6000,883.93,0,268.76,2,8,0,5.967,5.869,4.9877142857142855,5.8162666666666665
2024-08-08,1,18,pipe,B,3.0,6000,897.7,0,320.95,3,8,0,5.019,5.967,4.934857142857142,5.752766666666667
2024-08-09,1,18,pipe,B,3.0,6000,896.72,0,167.68,4,8,0,5.392,5.019,4.931857142857142,5.713633333333333
2024-08-10,1,18,pipe,B,3.0,6000,886.23,0,100.8,5,8,0,3.204,5.392,4.910857142857142,5.596299999999999
2024-08-11,1,18,pipe,B,3.0,6000,899.26,0,195.83,6,8,0,3.41,3.204,4.892,5.500166666666668
2024-08-12,1,18,pipe,B,3.0,6000,888.92,0,160.21,0,8,0,5.775,3.41,4.948,5.5508
2024-08-13,1,18,pipe,B,3.0,6000,890.73,0,171.42,1,8,0,5.309,5.775,4.868,5.6012
2024-08-14,1,18,pipe,B,3.0,6000,896.14,0,189.35,2,8,0,5.642,5.309,4.8215714285714295,5.5799666666666665
2024-08-15,1,18,pipe,B,3.0,6000,873.26,0,196.46,3,8,0,6.423,5.642,5.022142857142858,5.5984
2024-08-16,1,18,pipe,B,3.0,6000,895.89,0,136.05,4,8,0,5.752,6.423,5.073571428571428,5.5831
2024-08-17,1,18,pipe,B,3.0,6000,898.17,0,223.65,5,8,0,3.099,5.752,5.058571428571429,5.489766666666667
2024-08-18,1,18,pipe,B,3.0,6000,863.47,0,211.7,6,8,0,3.591,3.099,5.084428571428573,5.3690999999999995
2024-08-19,1,18,pipe,B,3.0,6000,860.28,0,200.16,0,8,0,6.289,3.591,5.157857142857142,5.437766666666667
2024-08-20,1,18,pipe,B,3.0,6000,876.65,0,116.67,1,8,0,5.512,6.289,5.186857142857143,5.494466666666667
2024-08-21,1,18,pipe,B,3.0,6000,864.33,0,219.95,2,8,0,6.388,5.512,5.293428571428571,5.516833333333334
2024-08-22,1,18,pipe,B,3.0,6000,897.63,0,210.7,3,8,0,5.723,6.388,5.193428571428571,5.349966666666666
2024-08-23,1,18,pipe,B,3.0,6000,872.97,0,265.42,4,8,0,6.024,5.723,5.232285714285714,5.359
2024-08-24,1,18,pipe,B,3.0,6000,901.0,0,211.95,5,8,0,2.984,6.024,5.215857142857142,5.257533333333333
2024-08-25,1,18,pipe,B,3.0,6000,883.19,0,165.43,6,8,0,3.379,2.984,5.1855714285714285,5.136633333333333
2024-08-26,1,18,pipe,B,3.0,6000,900.27,0,127.07,0,8,0,5.438,3.379,5.064,5.070566666666667
2024-08-27,1,18,pipe,B,3.0,6000,859.84,0,176.78,1,8,0,6.568,5.438,5.214857142857142,5.172333333333333
2024-08-28,1,18,pipe,B,3.0,6000,880.32,0,292.03,2,8,0,5.731,6.568,5.1209999999999996,5.128566666666667
2024-08-29,1,18,pipe,B,3.0,6000,889.7,0,277.0,3,8,0,5.579,5.731,5.100428571428571,5.113333333333333
2024-08-30,1,18,pipe,B,3.0,6000,896.22,0,207.6,4,8,0,5.163,5.579,4.977428571428571,5.076933333333334
2024-08-31,1,18,pipe,B,3.0,6000,886.73,0,112.34,5,8,0,3.061,5.163,4.988428571428571,4.999333333333333
2024-09-01,1,18,pipe,B,3.0,6000,875.38,0,256.04,6,9,0,3.208,3.061,4.9639999999999995,4.925833333333332
2024-09-02,1,18,pipe,B,3.0,6000,885.55,0,215.23,0,9,0,5.687,3.208,4.9995714285714286,5.003699999999999
2024-09-03,1,18,pipe,B,3.0,6000,858.89,0,225.15,1,9,0,6.04,5.687,4.924142857142857,5.086966666666666
2024-09-04,1,18,pipe,B,3.0,6000,867.16,0,154.03,2,9,0,5.759,6.04,4.928142857142857,5.099500000000001
2024-09-05,1,18,pipe,B,3.0,6000,872.83,0,132.85,3,9,0,5.383,5.759,4.900142857142858,5.0832999999999995
2024-09-06,1,18,pipe,B,3.0,6000,887.11,0,254.09,4,9,0,5.045,5.383,4.883285714285714,5.052566666666666
2024-09-07,1,18,pipe,B,3.0,6000,873.63,0,240.29,5,9,0,3.177,5.045,4.899857142857143,4.9911666666666665
2024-09-08,1,18,pipe,B,3.0,6000,782.02,1,281.71,6,9,0,5.666,3.177,5.251,5.000299999999999
2024-09-09,1,18,pipe,B,3.0,6000,861.01,0,186.47,0,9,0,5.282,5.666,5.193142857142858,5.069566666666668
2024-09-10,1,18,pipe,B,3.0,6000,870.16,0,241.5,1,9,0,6.321,5.282,5.2332857142857145,5.1666
2024-09-11,1,18,pipe,B,3.0,6000,887.8,0,336.14,2,9,0,5.341,6.321,5.173571428571429,5.152133333333334
2024-09-12,1,18,pipe,B,3.0,6000,897.87,0,216.59,3,9,0,5.007,5.341,5.119857142857143,5.142066666666666
2024-09-13,1,18,pipe,B,3.0,6000,861.02,0,199.56,4,9,0,5.601,5.007,5.199285714285714,5.1407
2024-09-14,1,18,pipe,B,3.0,6000,888.72,0,181.03,5,9,0,3.539,5.601,5.2509999999999994,5.044566666666666
2024-09-15,1,18,pipe,B,3.0,6000,873.36,0,172.73,6,9,0,3.614,3.539,4.957857142857143,4.9733
2024-09-16,1,18,pipe,B,3.0,6000,872.07,0,185.12,0,9,0,5.401,3.614,4.974857142857142,5.0500333333333325
2024-09-17,1,18,pipe,B,3.0,6000,863.76,0,172.9,1,9,0,5.562,5.401,4.866428571428572,5.115733333333334
2024-09-18,1,18,pipe,B,3.0,6000,899.25,0,153.29,2,9,0,5.063,5.562,4.826714285714286,5.074866666666666
2024-09-19,1,18,pipe,B,3.0,6000,891.96,0,151.93,3,9,0,4.787,5.063,4.795285714285714,5.0507
2024-09-20,1,18,pipe,B,3.0,6000,868.74,0,163.46,4,9,0,5.487,4.787,4.779000000000001,5.020666666666666
2024-09-21,1,18,pipe,B,3.0,6000,866.5,0,265.67,5,9,0,3.267,5.487,4.740142857142857,4.9388000000000005
2024-09-22,1,18,pipe,B,3.0,6000,873.99,0,147.1,6,9,0,2.91,3.267,4.639571428571429,4.835
2024-09-23,1,18,pipe,B,3.0,6000,896.68,0,203.28,0,9,0,5.112,2.91,4.598285714285715,4.9059333333333335
2024-09-24,1,18,pipe,B,3.0,6000,875.58,0,250.8,1,9,0,5.951,5.112,4.6538571428571425,4.991666666666666
2024-09-25,1,18,pipe,B,3.0,6000,863.35,0,209.75,2,9,0,6.018,5.951,4.790285714285714,5.011
2024-09-26,1,18,pipe,B,3.0,6000,870.04,0,169.51,3,9,0,5.764,6.018,4.929857142857143,4.9842
2024-09-27,1,18,pipe,B,3.0,6000,880.69,0,194.1,4,9,0,5.54,5.764,4.937428571428571,4.977833333333334
2024-09-28,1,18,pipe,B,3.0,6000,877.08,0,126.72,5,9,0,3.171,5.54,4.9237142857142855,4.897566666666666
2024-09-29,1,18,pipe,B,3.0,6000,879.08,0,169.27,6,9,0,3.349,3.171,4.986428571428571,4.8371
2024-09-30,1,18,pipe,B,3.0,6000,886.31,0,245.27,0,9,0,4.646,3.349,4.9198571428571425,4.8899333333333335
2024-10-01,1,18,pipe,B,3.0,6000,877.69,0,249.92,1,10,0,5.196,4.646,4.811999999999999,4.9562
2024-10-02,1,18,pipe,B,3.0,6000,866.82,0,205.72,2,10,0,5.761,5.196,4.775285714285714,4.958666666666667
2024-10-03,1,18,pipe,B,3.0,6000,896.41,0,187.76,3,10,0,5.282,5.761,4.706428571428572,4.933400000000001
2024-10-04,1,18,pipe,B,3.0,6000,894.61,0,107.5,4,10,0,5.146,5.282,4.650142857142858,4.912966666666666
2024-10-05,1,18,pipe,B,3.0,6000,866.84,0,136.85,5,10,0,3.862,5.146,4.748857142857143,4.862266666666668
2024-10-06,1,18,pipe,B,3.0,6000,861.98,0,164.49,6,10,0,3.159,3.862,4.7217142857142855,4.7994
2024-10-07,1,18,pipe,B,3.0,6000,887.86,0,232.79,0,10,0,5.538,3.159,4.849142857142858,4.878100000000001
2024-10-08,1,18,pipe,B,3.0,6000,900.15,0,173.69,1,10,0,4.788,5.538,4.790857142857143,4.848833333333333
2024-10-09,1,18,pipe,B,3.0,6000,863.49,0,260.85,2,10,0,5.144,4.788,4.702714285714285,4.844233333333333
2024-10-10,1,18,pipe,B,3.0,6000,899.91,0,182.23,3,10,0,5.042,5.144,4.668428571428572,4.8016
2024-10-11,1,18,pipe,B,3.0,6000,865.58,0,249.93,4,10,0,6.234,5.042,4.823857142857142,4.831366666666667
2024-10-12,1,18,pipe,B,3.0,6000,885.77,0,177.01,5,10,0,3.382,6.234,4.755285714285714,4.7772
2024-10-13,1,18,pipe,B,3.0,6000,872.07,0,218.28,6,10,0,3.284,3.382,4.773142857142857,4.699966666666667
2024-10-14,1,18,pipe,B,3.0,6000,867.96,0,150.52,0,10,0,5.799,3.284,4.810428571428572,4.7753000000000005
2024-10-15,1,18,pipe,B,3.0,6000,894.74,0,150.8,1,10,0,5.001,5.799,4.840857142857144,4.821533333333333
2024-10-16,1,18,pipe,B,3.0,6000,870.03,0,201.81,2,10,0,5.308,5.001,4.864285714285714,4.818433333333334
2024-10-17,1,18,pipe,B,3.0,6000,877.09,0,143.03,3,10,0,5.266,5.308,4.896285714285715,4.808566666666667
